1000
0.899000
0.890000
0.900000
0.901000
0.917000
0.899000
0.881000
0.824000
0.809000
0.969000
1.060000
1.034000
1.041000
1.056000
1.107000
1.154000
1.117000
1.100000
1.124000
1.046000
0.790000
0.781000
0.840000
0.796000
0.778000
0.790000
0.859000
0.772000
0.776000
0.820000
