1000
0.268000
0.236000
0.234000
0.235000
0.266000
0.225000
0.291000
0.317000
0.236000
0.237000
0.232000
0.235000
0.230000
0.246000
0.222000
0.226000
0.226000
0.228000
0.234000
0.222000
0.218000
0.223000
0.248000
0.238000
0.231000
0.250000
0.269000
0.296000
0.308000
0.313000
